Gene	SRR2072599	SRR2072600	SRR2072601	SRR2072602	SRR2072603	SRR2072604	SRR2072605	SRR2072606	SRR2072608	SRR2072609
ENSG00000101842	0.6803574	9.239331	9.157391	0.0	0.6400712	9.275422	5.4360275	2.119333	9.26064	2.7676725
ENSG00000101843	189.73543	194.01842	380.0991	144.58269	271.15042	224.21799	394.9485	196.60464	215.89786	290.81668
ENSG00000101844	106.639854	99.788025	85.74654	71.03566	105.7057	85.7288	145.50816	57.82499	131.74391	84.21187
ENSG00000101846	66.22488	106.26525	230.06885	208.39291	51.459938	146.7269	296.78104	255.51028	142.91129	268.8496
ENSG00000101849	829.685	841.00635	678.3602	1086.2399	597.1997	603.20294	744.1757	1086.816	702.6773	676.43616
ENSG00000101850	1.8549155	5.8838024	0.0	4.1984973	4.185278	0.0	0.38544583	0.0	0.0	0.0
ENSG00000101856	218.22194	316.57846	472.19568	411.51514	307.83734	282.569	446.21558	425.09692	329.68915	397.277
ENSG00000101868	90.38162	88.16531	72.60388	33.158955	129.8208	72.27076	121.88563	50.15555	77.7966	93.00768
ENSG00000101871	6.2134933	4.578271	1.4543896	0.0	15.9375305	12.829078	0.0	0.7186315	3.6732185	2.902965
ENSG00000101882	277.75446	151.31743	204.53148	183.95862	279.03653	286.684	179.29663	182.05255	123.157715	133.33781
ENSG00000101883	3.8985379	0.0	0.9856232	0.0	4.9583955	8.904991	2.0350754	1.9833912	5.948509	0.9856218
ENSG00000101888	148.40976	180.3935	198.14095	142.29405	195.79648	175.79895	196.5021	184.18214	234.24483	181.26611
ENSG00000101890	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101892	3.191593	1.2227948	9.193998	6.2951927	4.096549	1.1229833	22.735485	10.419652	3.1146436	5.0662866
ENSG00000101901	875.5881	447.1934	305.9395	398.20514	651.47595	448.03882	365.81992	325.58386	515.52673	345.3447
ENSG00000101911	119.886955	188.96797	101.904915	151.19603	88.01261	153.54102	148.95682	171.92186	181.13106	116.98244
ENSG00000101916	17.63664	277.7988	1192.8864	1017.1692	30.516218	361.05463	1602.668	1815.6421	277.4865	1482.5331
ENSG00000101928	66.37619	40.36737	53.544807	82.24597	131.98006	75.123375	47.51284	86.217766	59.75878	31.485275
ENSG00000101935	135.83987	115.890785	81.641396	104.14692	155.17523	203.46222	128.96024	77.55291	176.48564	187.37439
ENSG00000101938	23.864828	0.9795636	2.7710378	0.0	50.80855	1.9088628	2.853465	0.0	0.904983	1.8450568
ENSG00000101940	483.41458	525.9761	820.51685	633.6966	384.14145	467.347	849.25824	684.0814	653.17194	806.15155
ENSG00000101945	62.111816	184.76031	163.24873	105.65357	75.41703	159.06316	201.9268	133.43639	119.8369	157.11417
ENSG00000101951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101955	40.921528	0.82300615	0.7867703	0.0	146.27347	1.5833719	6.3031154	0.0	0.0	0.0
ENSG00000101958	2.3981786	1.5531802	0.72834015	0.0	0.74821657	0.0	0.0	0.0	0.70593023	0.0
ENSG00000101966	885.3004	519.1627	914.7401	400.9626	746.39905	509.47287	866.561	639.63824	540.8144	1369.8002
ENSG00000101972	3041.3472	2634.7024	3058.117	1729.9084	3356.3896	2178.7302	1957.15	1921.0609	2053.2825	3110.6018
ENSG00000101974	316.1372	217.9238	378.9422	263.88324	346.86462	330.33328	490.28955	315.40466	365.48178	453.8893
ENSG00000101977	11.473888	9.0615225	10.885913	15.479559	33.67732	18.245111	5.115443	12.116159	19.917328	5.597776
ENSG00000101981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101986	361.1427	321.45148	298.45462	354.43582	325.47284	254.01407	372.93802	323.04272	427.45032	448.33237
ENSG00000101997	225.94797	218.86322	312.7391	297.6934	122.76179	207.45975	243.45299	226.10674	291.96274	345.9915
ENSG00000102001	27.756392	87.750404	2.8383615	7.9578424	70.84688	137.93852	38.548546	68.72497	75.062614	11.586605
ENSG00000102003	15.214506	18.781729	19.880764	17.665268	31.469559	24.204342	33.963654	21.320759	25.562656	27.597342
ENSG00000102007	3698.9302	1752.87	852.1557	3599.0522	3457.4543	1490.7449	1280.8107	3832.2341	2219.2783	948.6198
ENSG00000102010	18.126904	0.0	4.9657254	4.1856046	12.757924	0.0	0.56725484	4.167519	0.0	0.0
ENSG00000102021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000102024	12.295313	5.0030956	5.040993	4.4380765	107.75468	7.7239213	0.576049	97.91887	4.381124	4.488711
ENSG00000102030	408.3841	383.00873	606.8767	372.96548	493.94217	343.5468	482.0933	406.91376	464.2532	477.45746
ENSG00000102032	443.46176	122.48963	619.65576	399.59225	333.781	145.02798	419.349	400.3496	182.32788	500.38156
ENSG00000102034	2938.1968	3065.5466	4336.2656	4731.7314	3095.2935	2966.5117	4847.803	4485.5107	2565.4329	3457.9707
ENSG00000102038	3.2307892	9.430594	0.0	0.9013352	7.2459097	0.9211459	0.0	1.8114023	0.9310415	0.0
ENSG00000102043	19.071404	17.049767	9.823933	1.2272552	5.4418817	17.71325	19.748367	4.8890347	13.681177	20.759476
ENSG00000102048	1.9822106	4.088551	0.0	1.9080231	6.3885484	3.2472017	0.0	7.5324554	8.086467	1.2010841
ENSG00000102053	51.61838	14.939213	7.3721085	4.639622	75.0444	28.622833	11.611981	4.595063	27.898354	3.1375613
ENSG00000102054	1465.1641	1086.6266	1536.8763	728.99524	1623.417	1304.8123	1480.8563	502.78036	1635.3783	1229.5848
ENSG00000102055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000102057	50.712852	137.552	17.873247	68.74567	86.18885	153.30273	35.74128	192.93192	168.95958	68.02694
ENSG00000102076	0.0	0.0	0.0	0.0	1.4896048	0.0	0.0	0.014117938	0.0	0.0
ENSG00000102078	106.614365	69.297745	82.18793	79.756355	87.32779	105.41871	83.38538	71.29514	91.788345	79.65747
ENSG00000102081	829.7632	951.1492	872.81995	683.4466	791.8529	1163.6567	932.05646	810.8694	733.36084	686.88306
ENSG00000102096	7123.8574	981.9802	605.7889	235.40077	4511.529	1187.4644	674.6646	314.94745	1374.1836	559.90564
ENSG00000102098	124.646034	18.04201	4.6581135	7.5791245	230.29083	18.544703	11.7893915	11.569606	15.217492	7.5754666
ENSG00000102100	960.3129	126.018005	202.72807	119.399826	901.5082	174.65417	115.88752	111.707565	203.00584	142.30006
ENSG00000102103	545.0632	862.238	571.7024	605.84766	451.6103	710.31366	594.77155	609.9504	791.50433	545.3861
ENSG00000102104	4.6719513	3.8872406	0.0	0.0	3.811874	2.3947458	0.0	0.0	2.9007661	1.9327677
ENSG00000102109	1.0068983	0.95046186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000102119	1252.6312	978.02936	869.1548	890.9316	738.4137	810.7621	492.9964	577.94806	871.27954	403.6401
ENSG00000102125	424.66986	917.1984	848.04236	733.051	678.91534	635.1302	928.0527	835.43726	918.8003	887.41595
ENSG00000102128	2.8044336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000102144	3679.5864	5261.2383	13125.133	7163.1367	2916.946	4229.565	12418.695	6383.4443	5229.7236	9744.558
ENSG00000102145	272.8251	0.880487	2.5777268	1.3055642	187.8134	1.7745134	2.7162714	1.3033402	1.7617874	6.4918175
ENSG00000102158	733.78265	618.73376	994.75696	657.204	762.75714	508.58054	928.20667	677.7006	512.5314	758.44037
ENSG00000102172	147.87473	527.2997	1005.4868	656.09143	124.65782	478.5578	766.43744	660.0854	573.56525	635.5589
ENSG00000102174	341.55255	15.779966	5.74167	0.8054576	394.30734	15.743508	7.318252	0.0	1.6552589	4.09213
ENSG00000102178	348.6263	200.88295	420.5568	250.4381	423.23837	208.99171	486.2454	293.7073	229.85016	269.10684
ENSG00000102181	427.85162	302.57224	485.4764	383.02142	309.41296	298.06244	428.609	393.9877	314.9097	466.6282
ENSG00000102189	113.843124	274.16	326.39166	86.202705	113.99668	194.22076	234.2318	245.62628	280.60065	266.04556
ENSG00000102195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000102218	684.2466	906.7112	1466.0316	847.5216	819.669	933.3504	1456.4983	966.1711	703.4388	1152.6587
ENSG00000102221	141.67566	181.28212	32.2818	16.057848	126.82238	353.53632	40.73291	13.685782	229.44951	32.35067
ENSG00000102225	1306.3057	1460.1857	1504.4441	1152.1324	1282.5264	1254.3252	1272.2096	1198.8046	1760.809	983.3693
ENSG00000102226	1289.3562	409.2487	433.44342	113.38048	1013.5138	560.92175	380.68054	118.13539	361.0083	356.7149
ENSG00000102230	15.286472	0.97884613	3.169072	2.018985	11.771807	3.913595	1.9347615	4.814838	8.182839	4.858098
ENSG00000102239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000102241	351.68463	667.24146	786.35895	538.9029	387.6441	581.807	872.71814	410.73276	710.1158	674.51184
ENSG00000102243	0.0	0.99397826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000102245	0.0	1.0070717	3.9817214	0.0	2.9567416	1.0031863	1.9819742	2.8778026	2.00536	1.9996716
ENSG00000102265	224.44852	2139.216	6363.7607	3564.8635	160.05092	1290.8995	3735.5156	2317.3137	1516.5828	2751.5764
ENSG00000102271	1.8810025	3.013365	1.9856341	0.0	0.9690716	2.969955	1.9657378	2.9246576	3.0054839	1.9786224
ENSG00000102287	5.371434	2.5578525	2.0955963	1.5828829	1.6276095	3.1534102	1.2444644	0.0	1.1346686	4.1788826
ENSG00000102290	12.778946	8.165447	7.0164514	7.045866	7.679486	12.436862	8.371402	9.363265	4.0531306	8.275155
ENSG00000102302	39.21385	45.014015	55.134228	26.712257	37.761887	57.720127	33.69291	40.871925	50.46198	43.358032
ENSG00000102309	56.109413	60.817646	102.48613	58.86001	47.27571	41.675236	73.264854	48.036922	106.37518	110.698875
ENSG00000102312	200.28667	177.84521	195.26633	190.83029	158.71306	120.236176	244.44798	176.40945	112.26838	134.69815
ENSG00000102313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000102316	691.0481	321.34628	1481.331	317.37714	767.1606	246.20915	1119.4893	325.07693	351.7182	823.76465
ENSG00000102317	4766.65	7886.6904	8402.294	6159.5933	5077.073	6090.392	7420.18	5910.5874	6554.3794	5834.95
ENSG00000102349	78.91739	464.9716	15.856015	19.59516	117.89912	537.86115	72.55397	63.899403	885.50854	11.31854
ENSG00000102359	3.4377987	2.7831478	4.518936	10.987875	0.8719488	5.4057236	2.6570575	5.22141	0.0	0.9225517
ENSG00000102362	20.517296	7.453338	9.070013	12.062147	15.458366	10.693975	4.8917966	2.3794162	3.231959	10.536368
ENSG00000102383	18.547838	15.227931	6.113591	11.244935	19.47755	14.495343	13.530356	15.097774	14.047199	9.462522
ENSG00000102384	9.154692	4.484613	19.646816	4.833191	14.981012	17.008802	9.9738865	20.437927	7.85623	1.4006295
ENSG00000102385	4.5259066	0.86536425	0.0	0.0	8.336694	2.9755468	0.85946107	0.0	0.8589662	0.0
ENSG00000102387	2.695934	0.0	0.0	0.0	3.6952996	0.9279645	1.1720479	2.3192582	0.0	0.9272522
ENSG00000102390	137.79031	358.47314	335.24084	198.20584	118.70738	249.56891	299.02686	135.176	198.21927	226.5148
ENSG00000102393	235.33762	271.39856	407.35245	424.49658	232.71437	263.59442	458.27515	399.7951	267.31326	418.9715
ENSG00000102401	464.8844	241.19199	197.231	174.61179	632.12366	322.12814	142.80545	206.52869	285.59195	121.69866
ENSG00000102409	1035.6156	732.778	338.79654	389.7468	1042.9623	554.3562	358.048	447.41168	525.562	171.88655
ENSG00000102445	2791.196	1653.8849	33.38463	115.54586	4302.071	2498.7803	122.72628	83.755615	1401.5331	63.645508
ENSG00000102452	13.321609	4.8341346	5.3182354	5.780952	5.0877824	4.7534676	7.3824773	4.0198674	7.4518905	1.0513036
ENSG00000102466	0.0	0.0	0.0	0.0	1.5489067	1.5925351	0.0	0.0	0.0	0.0
ENSG00000102468	2.8141184	1.0045121	1.987195	0.9687101	1.0079048	1.9806923	1.0126015	0.0	1.0061353	0.0
ENSG00000102471	338.04968	17.937912	8.314836	0.0	123.249664	1.0281686	17.384186	15.2281885	7.6825657	2.6323435
ENSG00000102524	301.088	1012.5841	842.2056	2133.599	261.46484	479.63525	564.7024	2079.3096	908.1255	844.2085
ENSG00000102531	823.81934	649.48975	422.33585	607.6873	1229.5853	776.1612	454.00388	698.8869	792.0768	471.37045
ENSG00000102539	0.0	0.0	0.9749763	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000102543	483.00754	112.198975	369.52148	196.85258	318.02426	124.99496	218.70258	148.20552	87.49344	142.72354
ENSG00000102547	52.500797	51.49173	49.120323	32.00498	64.04728	37.08557	36.49954	40.299774	52.36981	39.812714
ENSG00000102554	3613.6084	27.185614	11.393544	20.586256	4584.6616	25.299301	37.532833	45.519558	12.498942	8.187975
ENSG00000102572	808.4489	2069.3384	3109.0447	1871.5896	1021.1629	1918.58	3249.9329	2187.8433	2364.0784	2884.175
ENSG00000102575	377.57272	570.718	169.84178	371.28113	405.99307	814.98065	208.89339	267.46838	857.7494	424.44092
ENSG00000102580	1399.0497	1257.2933	1501.095	1430.7672	1423.3514	1086.3898	1530.6827	1578.091	1025.3989	1173.1104
ENSG00000102595	42.781624	118.32795	189.03986	194.5696	36.437496	170.65915	227.21826	103.44444	154.08485	161.2704
ENSG00000102606	1433.3142	1001.1996	990.766	829.0984	1305.9124	1057.4583	846.8047	673.0457	1360.1128	864.8287
ENSG00000102678	11.618143	24.521355	5.8775396	8.524336	2.9412963	18.045132	5.863154	6.3995843	3.4703393	2.896455
ENSG00000102683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000102699	1883.4073	1238.942	1382.0057	1091.5912	2081.8396	1168.6113	1599.3392	1394.8895	1004.5464	1327.6523
ENSG00000102710	493.71167	220.46147	481.2501	241.28421	623.5423	341.34824	631.89026	308.8332	285.46783	511.00906
ENSG00000102738	71.70455	46.415462	77.68788	52.415546	48.775112	64.22265	114.08851	59.313515	66.219246	66.19794
ENSG00000102743	10.116049	41.124954	42.135143	19.519802	13.290563	26.2038	69.71055	17.214437	34.785206	47.380646
ENSG00000102753	446.36783	1030.2239	1104.1947	726.7259	584.89215	1058.8894	1183.4872	764.4044	910.0449	818.8301
ENSG00000102755	7.6478662	1.2509476	0.39268348	21.123835	11.694597	18.647743	3.2701852	10.422624	11.035623	1.0123384
ENSG00000102760	22.006712	285.79745	34.630894	640.9359	87.74295	158.9821	41.010975	320.10373	171.01189	11.937265
ENSG00000102763	480.572	288.0862	459.29132	205.93634	357.77142	189.77264	441.624	191.75232	198.74492	326.33112
ENSG00000102780	225.99297	45.66814	61.503147	189.34346	281.0348	65.53546	59.0888	242.59879	27.139156	34.219078
ENSG00000102781	90.528824	124.56197	36.92983	61.65511	225.8328	61.53336	87.18225	49.158318	75.27913	21.69823
ENSG00000102786	611.48694	287.90875	120.93539	129.59369	429.96603	178.29524	177.16302	266.16452	355.2002	187.3763
ENSG00000102794	0.0	0.0	0.0	0.0	0.0	0.0	1.9738814	0.0	0.0	1.976592
ENSG00000102796	108.99921	95.677315	94.54537	132.78847	111.777626	74.875656	101.388115	123.00034	86.71546	104.203804
ENSG00000102802	1.9269321	0.0	0.0	0.0	1.9678285	0.0	0.0	0.0	0.0	0.0
ENSG00000102804	510.76785	354.47287	230.84538	269.05258	853.73145	355.7652	209.61664	178.55597	300.4857	212.44957
ENSG00000102805	530.8178	326.6378	339.92334	217.83203	667.25354	423.3545	435.82315	348.22015	375.34494	430.26324
ENSG00000102837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000102854	1.4062957	14.313289	4.9196033	0.0	6.594496	51.509865	11.857421	0.54390883	123.551636	50.6531
ENSG00000102858	1119.4878	1235.6212	1760.5044	1285.6503	1074.3179	967.44275	1636.5098	1636.4396	855.7916	1388.3065
ENSG00000102870	277.32602	359.2618	101.45532	478.32892	311.596	280.62125	104.749245	480.8521	211.38722	79.42234
ENSG00000102871	164.26547	219.22937	299.31696	177.66843	236.3883	256.4647	342.07104	208.9202	285.08417	336.3988
ENSG00000102878	36.46167	106.87118	40.23649	74.91199	134.29752	73.17188	28.373466	135.09595	84.53528	46.342346
ENSG00000102879	13565.253	13165.118	19905.115	13789.357	12073.862	10544.006	17540.256	12604.27	14979.908	17004.371
ENSG00000102882	463.0479	501.66653	532.69714	951.2554	438.09598	366.84467	487.27066	780.8612	502.88687	428.72733
ENSG00000102886	22.440811	141.94708	45.939102	68.25254	114.81866	46.53132	7.545149	68.971794	69.68568	23.010494
ENSG00000102890	56.467934	42.107204	29.957102	38.75743	78.77926	55.699738	78.77204	72.46535	60.287212	50.082188
ENSG00000102891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000102893	522.52344	755.31757	807.6175	710.0929	626.6812	1049.738	1310.1866	837.1859	834.04224	829.97723
ENSG00000102897	577.9199	153.4175	179.36581	143.12053	505.74484	122.57004	171.13525	159.30666	176.14043	204.05995
ENSG00000102898	146.89551	425.92	507.2171	271.76395	152.92937	321.88892	466.9516	308.2882	425.64957	410.84503
ENSG00000102900	483.1014	741.63617	974.58795	619.1542	553.8693	887.4937	1050.856	628.8591	844.641	716.46826
ENSG00000102901	512.257	524.38794	505.79324	543.8163	602.22034	392.65533	447.5125	536.93134	458.0241	400.91837
ENSG00000102904	8.401949	5.512225	2.5681968	4.2702527	2.6641645	11.90042	1.6981695	2.9991922	1.8695698	1.2150826
ENSG00000102908	1982.9812	776.2431	1987.3192	971.3428	2118.9666	1362.2933	2938.683	1149.1243	785.1265	1934.5465
ENSG00000102910	967.8582	951.7482	864.3229	741.41223	995.403	1089.8802	694.7296	751.1944	1164.8104	832.957
ENSG00000102921	813.09827	696.38715	1234.8544	924.7503	1138.4626	907.7569	1676.9557	1227.4226	785.8606	1359.6946
ENSG00000102924	0.0	0.0	0.0	0.0	0.38683182	0.0	0.0	0.0	1.7916131	0.0
ENSG00000102931	192.45177	606.9003	956.2122	552.83014	472.82553	512.6135	1006.936	554.26294	470.74915	674.12354
ENSG00000102934	38.6202	106.5064	145.80998	69.81645	67.56553	52.205624	161.6284	49.448402	71.0339	30.593908
ENSG00000102935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000102962	14.381607	12.664338	8.809379	0.0	14.710557	10.616114	8.094282	8.139827	16.35429	1.1632447
ENSG00000102967	60.131718	88.52667	72.76417	31.363327	43.56216	118.58346	48.792107	48.874733	89.47571	73.042404
ENSG00000102970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99627036	0.0
ENSG00000102974	651.0203	857.88367	1109.7542	490.35828	843.83435	757.60504	1255.5685	655.24384	761.7781	797.03326
ENSG00000102977	75.298225	85.29146	122.48612	40.79439	67.52874	96.18416	107.62622	82.94951	89.67981	164.76955
ENSG00000102978	627.4314	625.75793	964.83405	695.65656	623.39197	614.95166	876.1719	780.21295	642.6317	712.3379
ENSG00000102981	10.739758	29.976841	15.349992	19.75956	10.861985	32.5445	15.297059	15.44043	33.376766	16.59394
ENSG00000102984	41.97927	97.82387	73.647385	79.18319	45.93824	88.00784	90.946594	90.82204	66.82986	41.62813
ENSG00000102996	235.14536	40.47314	2.5026817	0.8385358	401.04114	4.213525	3.4880497	0.0	5.035371	0.8326397
ENSG00000103005	460.79803	444.58527	1069.2821	744.47253	522.7988	536.79663	1049.4216	1010.7116	498.43033	975.41156
ENSG00000103018	441.92648	242.53874	417.41806	212.86102	355.92795	190.59758	333.16412	158.93413	222.1918	302.0419
ENSG00000103021	8.58059	11.592783	3.8191664	1.193376	3.2835567	35.718395	3.8647676	8.784064	41.74839	3.8471587
ENSG00000103023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000103024	264.85196	449.8367	392.29453	332.0974	307.18896	336.9445	362.60907	320.28018	417.95245	317.5743
ENSG00000103034	0.0	1.9565762	0.0	0.0	20.441423	3.7822154	0.0	0.0	21.092726	0.0
ENSG00000103035	1220.5162	1221.2737	1367.9768	1046.7485	1314.5555	1148.5858	1265.8416	1164.7719	933.8995	826.2248
ENSG00000103037	79.053246	180.7962	176.67961	97.237526	118.74829	181.7878	123.09702	103.8699	192.95982	91.05928
ENSG00000103042	53.854282	116.82316	110.40549	194.07152	79.78219	116.29985	81.75052	228.51274	167.51613	80.51601
ENSG00000103043	337.20587	323.0862	368.6579	322.36322	349.7602	317.18588	425.77057	358.79138	306.70316	362.5508
ENSG00000103044	23.205576	27.190275	27.714241	19.448296	35.117447	34.54765	35.35217	40.903294	27.55746	18.400053
ENSG00000103047	109.95495	125.86462	143.67903	100.29895	191.61153	171.62871	184.42749	165.98404	160.11774	259.47797
ENSG00000103051	164.82916	150.31499	381.18225	173.65498	239.68507	251.89954	290.27893	151.73395	299.74634	404.8964
ENSG00000103056	2854.4666	106.69477	134.78046	19.064728	6266.066	170.14081	138.3364	38.827538	291.13818	133.27766
ENSG00000103061	429.18613	202.91692	388.4265	232.79008	351.756	277.46942	334.57468	236.81056	296.35495	285.8803
ENSG00000103064	1342.4329	1160.2599	224.36273	670.4483	1610.8021	1110.6909	322.98013	957.12006	1312.2438	320.12982
ENSG00000103066	170.12459	67.46076	301.4176	247.6264	200.54309	121.53428	251.43913	194.18935	57.568645	300.59348
ENSG00000103067	24.149115	9.277911	3.3793948	0.0	12.449584	8.407908	16.526081	23.778973	7.4971304	8.32129
ENSG00000103089	0.0	27.093094	0.7777335	0.0	2.3503132	185.82018	0.80306876	0.0	113.316185	0.0
ENSG00000103091	767.48975	377.49606	366.3843	308.50507	521.0002	449.73026	324.56693	244.99315	385.15576	347.51697
ENSG00000103111	1014.0399	566.92975	927.8217	680.32684	1018.02527	700.9904	1009.88477	938.71265	520.94763	993.8846
ENSG00000103121	307.87762	354.22607	359.83054	245.48276	211.09294	423.04706	305.81427	251.80464	373.07587	206.1965
ENSG00000103126	977.56274	959.9235	1304.7292	742.3487	622.36847	503.1751	778.40564	529.5521	443.00412	612.7464
ENSG00000103145	35.00177	162.84435	83.72697	220.8825	52.285122	154.77817	111.54017	188.87804	173.1133	103.32857
ENSG00000103148	132.54884	230.68752	194.2447	166.4665	177.09343	273.37354	197.31671	197.47237	304.15817	203.68993
ENSG00000103150	171.21649	46.97607	71.08078	71.51122	166.54362	108.334595	84.375565	87.31972	77.852516	79.40274
ENSG00000103152	218.33882	398.93695	347.81226	353.60712	269.81384	249.12163	265.651	333.26617	541.56494	256.78415
ENSG00000103154	0.0	0.0	1.1855897	3.1546621	0.0	0.0	0.0	5.4603796	0.0	1.2025638
ENSG00000103160	96.65947	82.31664	289.56198	178.81659	152.4696	103.183655	428.09003	322.49002	173.64645	345.65436
ENSG00000103168	854.8018	718.715	1350.9564	1021.45557	779.5322	972.2728	812.36444	1624.679	1237.2998	1160.8153
